ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
158,1945,Phd,Together,71604.0,0,0,2013-11-17,3,345,53,528,98.0,75,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1,80,80,0.61,0,1,1196.0,16,1,74.75,12,0.0625,Web,Meat,Highly Active
4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3.0,24,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,46,46,0.31,1,2,101.0,6,0,16.833333333333332,9,0.3333333333333333,Web,Gold,Inactive
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71.0,15,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,56,56,1.54,2,3,316.0,12,0,26.333333333333332,15,0.4166666666666667,Web,Meat,Highly Active
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,120.5,81,126.5,3,7,4,7,4,0,1,0,1,0,0,3,11,0,63,63,0.78,1,2,1292.0,18,2,71.77777777777777,11,0.16666666666666666,Web,Wine,Highly Active
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,120.5,81,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0,77,77,0.92,0,1,1256.5,26,0,48.32692307692308,5,0.038461538461538464,Store,Wine,Moderately Active
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0.0,81,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1,47,47,1.86,1,2,799.0,19,3,42.05263157894737,15,0.05263157894736842,Store,Meat,Highly Active
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71.0,30,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0,50,50,0.78,1,2,311.0,11,0,28.272727272727273,10,0.18181818181818182,Web,Wine,Moderately Active
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,81,413,120.5,81,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,43,43,1.14,0,1,1085.5,16,0,67.84375,3,0.0625,Catalog,Meat,Highly Active
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4.0,3,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,42,42,0.19,0,1,129.0,7,0,18.428571428571427,9,0.14285714285714285,Web,Wine,Highly Active
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0.0,3,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,73,0.7,1,2,32.0,4,0,8.0,7,0.25,Store,Wine,Highly Active
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20.0,13,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,1,43,43,1.89,1,2,299.0,11,0,27.181818181818183,16,0.2727272727272727,Web,Wine,Moderately Active
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4.0,6,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,0,63,63,0.08,1,2,320.0,12,1,26.666666666666668,11,0.08333333333333333,Store,Wine,Inactive
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0.0,10,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,0,48,48,1.6,1,2,441.0,13,0,33.92307692307692,10,0.23076923076923078,Store,Wine,Highly Active
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0.0,0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1,76,76,1.74,2,3,1178.0,17,1,69.29411764705883,11,0.6470588235294118,Store,Wine,Highly Active
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23.0,4,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,35,1.36,0,1,85.0,5,0,17.0,7,0.2,Store,Wine,Highly Active
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0.0,11,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,43,43,1.28,1,2,24.0,3,0,8.0,10,0.3333333333333333,Store,Sweets,Moderately Active
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,50,1.35,1,2,112.0,6,0,18.666666666666668,8,0.3333333333333333,Store,Gold,Highly Active
10390,1959,2N Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3.0,4,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,66,1.38,1,2,30.0,4,0,7.5,7,0.25,Store,Fruits,Highly Active
4698,1983,Phd,Married,50150.0,0,0,2013-06-20,32,135,46,92,65.0,61,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,42,1.02,0,1,410.0,14,0,29.285714285714285,10,0.14285714285714285,Store,Wine,Moderately Active
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0.0,30,38.0,3,10,4,7,6,0,1,0,0,0,0,3,11,0,49,49,0.83,1,2,800.0,21,1,38.095238095238095,16,0.14285714285714285,Web,Wine,Highly Active
1745,1962,Phd,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116.0,0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,1,63,63,1.16,0,1,1313.0,19,0,69.10526315789474,5,0.05263157894736842,Store,Wine,Inactive
10590,1956,Phd,Together,76542.0,0,0,2013-03-30,91,794,73,556,0.0,29,14.0,1,4,8,10,2,0,0,0,0,0,0,3,11,0,69,69,1.25,0,1,1466.0,22,0,66.63636363636364,6,0.045454545454545456,Store,Wine,Inactive
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,120.5,64,126.5,1,6,6,4,2,0,0,0,0,0,0,3,11,1,32,32,0.69,0,1,1183.0,16,0,73.9375,8,0.0625,Web,Meat,Highly Active
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4.0,3,11.0,1,0,1,2,8,0,0,0,0,0,0,3,11,0,38,38,1.64,1,2,28.0,3,0,9.333333333333334,8,0.3333333333333333,Store,Gold,Highly Active
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33.0,15,6.0,1,4,1,5,4,0,0,0,0,0,0,3,11,0,60,60,0.42,1,2,227.0,10,0,22.7,8,0.1,Store,Wine,Highly Active
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,120.5,29,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,43,1.63,0,1,1551.5,19,1,81.65789473684211,10,0.05263157894736842,Store,Wine,Highly Active
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,81,215,120.5,30,53.0,2,8,2,11,5,0,0,0,0,0,0,3,11,0,63,63,1.28,1,2,730.5,21,0,34.785714285714285,13,0.09523809523809523,Store,Wine,Moderately Active
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0.0,20,33.0,2,3,1,2,8,1,0,0,0,0,0,3,11,0,47,47,1.19,1,2,103.0,6,1,17.166666666666668,11,0.3333333333333333,Web,Gold,Inactive
7712,1946,Phd,Single,62159.0,0,0,2014-04-28,68,182,17,259,77.0,70,29.0,1,6,2,10,4,0,0,0,0,0,0,3,11,0,79,79,0.17,0,1,634.0,18,0,35.22222222222222,10,0.05555555555555555,Store,Meat,Inactive
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,81,556,120.5,37,18.0,1,5,8,5,2,0,0,0,0,0,0,3,11,0,62,62,0.5,0,1,1369.5,18,0,76.08333333333333,7,0.05555555555555555,Catalog,Wine,Inactive
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4.0,4,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,54,0.73,2,3,131.0,7,0,18.714285714285715,8,0.42857142857142855,Store,Wine,Moderately Active
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38.0,0,88.0,6,8,2,6,7,0,0,0,0,0,0,3,11,0,57,57,1.75,2,3,586.0,16,0,36.625,15,0.375,Web,Wine,Moderately Active
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8.0,8,22.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0,33,33,0.6,1,2,62.0,5,1,12.4,10,0.4,Web,Gold,Highly Active
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15.0,11,50.0,8,6,1,7,8,0,0,0,0,0,0,3,11,0,51,51,1.08,2,3,447.0,14,0,31.928571428571427,14,0.5714285714285714,Store,Meat,Highly Active
6181,1950,2N Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56.0,81,28.0,1,8,7,11,6,0,0,0,0,0,0,3,11,0,75,75,1.91,0,1,912.0,26,0,35.07692307692308,14,0.038461538461538464,Store,Wine,Moderately Active
10507,1977,2N Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0.0,7,23.0,4,2,2,7,8,0,1,0,0,0,0,3,11,0,48,48,0.93,1,2,797.0,11,1,72.45454545454545,10,0.36363636363636365,Store,Wine,Highly Active
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,120.5,81,82.0,1,6,3,6,3,0,0,0,0,0,0,3,11,1,67,67,1.82,1,2,1041.5,15,0,69.43333333333334,9,0.06666666666666667,Web,Wine,Inactive
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20.0,0,26.0,3,6,3,5,6,0,0,0,0,0,0,3,11,0,49,49,0.64,1,2,415.0,14,0,29.642857142857142,12,0.21428571428571427,Web,Wine,Moderately Active
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2.0,2,7.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,52,0.59,1,2,30.0,4,0,7.5,9,0.25,Store,Meat,Inactive
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,57,0.51,1,2,187.0,9,0,20.77777777777778,11,0.3333333333333333,Web,Wine,Highly Active
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15.0,2,30.0,1,3,2,5,2,0,0,0,0,0,0,3,11,0,67,67,0.13,1,2,251.0,10,0,25.1,5,0.1,Store,Wine,Highly Active
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11.0,8,17.0,2,4,1,5,5,0,0,0,0,0,0,3,11,0,50,50,0.17,1,2,237.0,10,0,23.7,9,0.2,Store,Wine,Inactive
9140,1960,2N Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4.0,7,1.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,65,65,0.51,2,3,91.0,6,0,15.166666666666666,8,0.3333333333333333,Store,Wine,Inactive
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0.0,0,3.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,60,1.15,3,4,35.0,4,0,8.75,9,0.5,Store,Wine,Inactive
5675,1960,Phd,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,1,0,0,0,0,3,11,0,65,65,1.73,1,2,493.0,16,1,30.8125,10,0.375,Store,Wine,Inactive
4743,1969,Phd,Married,56242.0,0,1,2013-03-03,72,689,8,167,11.0,8,88.0,5,8,4,11,6,0,0,0,0,0,0,3,11,0,56,56,1.32,1,2,971.0,23,0,42.21739130434783,14,0.21739130434782608,Store,Wine,Inactive
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0.0,13,27.0,4,7,2,4,8,0,0,0,0,0,0,3,11,0,65,65,1.57,1,2,371.0,13,0,28.53846153846154,15,0.3076923076923077,Web,Wine,Highly Active
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4.0,3,7.0,6,4,2,8,5,0,0,0,0,0,0,3,11,0,50,50,0.5,3,4,396.0,14,0,28.285714285714285,9,0.42857142857142855,Store,Wine,Highly Active
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0.0,5,31.0,2,2,1,2,6,1,0,0,0,0,0,3,11,1,40,40,0.86,1,2,68.0,5,1,13.6,8,0.4,Web,Gold,Highly Active
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0.0,0,24.0,3,5,1,6,7,0,1,0,0,0,0,3,11,0,54,54,1.01,1,2,322.0,12,1,26.833333333333332,12,0.25,Store,Wine,Highly Active
10475,1970,Master,Together,51381.5,0,1,2013-04-01,39,187,5,65,26.0,20,14.0,2,4,2,6,5,0,0,0,0,0,0,3,11,0,55,55,1.24,1,2,317.0,12,0,26.416666666666668,9,0.16666666666666666,Store,Wine,Moderately Active
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2.0,9,38.0,1,4,2,3,7,0,0,0,0,0,0,3,11,0,70,70,0.15,1,2,222.0,9,0,24.666666666666668,11,0.1111111111111111,Web,Wine,Moderately Active
7514,1956,2N Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11.0,10,28.0,4,3,1,4,6,0,0,0,0,0,0,3,11,0,69,69,0.99,2,3,177.0,8,0,22.125,9,0.5,Store,Wine,Inactive
2902,1958,Graduation,Together,51381.5,1,1,2012-09-03,87,19,4,12,2.0,2,6.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,67,67,1.82,2,3,45.0,4,0,11.25,6,0.25,Store,Wine,Inactive
4345,1964,2N Cycle,Single,51381.5,1,1,2014-01-12,49,5,1,9,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,61,61,0.46,2,3,21.0,3,0,7.0,8,0.3333333333333333,Store,Meat,Moderately Active
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3.0,0,4.0,1,2,0,3,9,0,0,0,0,0,0,3,11,0,52,52,1.73,1,2,45.0,5,0,9.0,11,0.2,Store,Wine,Highly Active
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,556,51.0,19,119.0,0,5,10,5,1,1,0,1,0,0,0,3,11,0,77,77,0.45,0,1,1761.0,20,2,88.05,6,0.0,Catalog,Wine,Highly Active
3769,1972,Phd,Together,51381.5,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,53,0.33,1,2,42.0,4,0,10.5,8,0.25,Store,Wine,Highly Active
8702,1976,2N Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0.0,3,2.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,49,0.86,2,3,22.0,4,0,5.5,8,0.5,Store,Wine,Highly Active
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2.0,0,2.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,45,1.53,2,3,41.0,4,0,10.25,9,0.25,Store,Wine,Moderately Active
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,81,374,104.0,80,80.0,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,46,0.16,0,1,1428.0,20,0,71.4,11,0.05,Web,Wine,Moderately Active
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13.0,7,71.0,6,4,4,3,5,0,0,0,0,0,0,3,11,0,53,53,0.71,2,3,325.0,11,0,29.545454545454547,9,0.5454545454545454,Web,Wine,Highly Active
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4.0,2,36.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0,52,52,0.74,1,2,95.0,7,0,13.571428571428571,6,0.42857142857142855,Store,Gold,Moderately Active
10146,1972,Phd,Together,38887.0,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,53,0.33,1,2,42.0,4,0,10.5,8,0.25,Store,Wine,Highly Active
5289,1975,2N Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15.0,4,29.0,2,1,1,2,4,0,0,0,0,0,0,3,11,0,50,50,1.63,2,3,72.0,4,0,18.0,5,0.5,Store,Gold,Highly Active
2587,1972,Phd,Married,29791.0,1,0,2014-05-15,21,14,0,6,0.0,0,0.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,53,53,0.12,1,2,20.0,5,0,4.0,7,0.4,Store,Wine,Highly Active
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30.0,0,15.0,2,6,3,12,5,0,0,0,0,0,0,3,11,0,69,69,0.91,2,3,789.0,21,0,37.57142857142857,11,0.09523809523809523,Store,Wine,Highly Active
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0.0,0,1.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,51,51,0.1,2,3,15.0,3,0,5.0,7,0.3333333333333333,Store,Wine,Inactive
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8.0,5,2.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,53,53,0.39,1,2,59.0,6,0,9.833333333333334,8,0.3333333333333333,Store,Wine,Inactive
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,57,1.19,1,2,903.5,21,0,43.023809523809526,15,0.047619047619047616,Web,Wine,Inactive
10490,1969,Phd,Married,51039.0,1,1,2012-12-10,11,100,64,79,65.0,0,109.0,2,6,2,4,7,0,0,0,0,0,0,3,11,0,56,56,1.55,2,3,417.0,12,0,34.75,13,0.16666666666666666,Web,Gold,Highly Active
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3.0,5,35.0,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,64,1.84,2,3,289.0,11,0,26.272727272727273,11,0.36363636363636365,Web,Wine,Inactive
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,53,0.25,1,2,769.0,20,0,38.45,14,0.05,Web,Wine,Moderately Active
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6.0,2,41.0,2,4,1,3,7,0,0,0,0,0,0,3,11,0,72,72,0.19,1,2,188.0,8,0,23.5,11,0.25,Web,Wine,Highly Active
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17.0,0,89.0,3,5,2,4,8,0,0,0,0,0,0,3,11,1,68,68,1.88,1,2,354.0,11,0,32.18181818181818,13,0.2727272727272727,Web,Wine,Moderately Active
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46.0,14,14.0,6,8,4,8,8,0,0,0,0,0,0,3,11,0,55,55,1.71,1,2,727.0,20,0,36.35,16,0.3,Web,Wine,Moderately Active
10827,1967,Phd,Married,36947.0,1,1,2012-08-07,49,88,3,21,4.0,1,29.0,4,3,0,4,9,0,0,0,0,0,0,3,11,0,58,58,1.89,2,3,146.0,7,0,20.857142857142858,12,0.5714285714285714,Store,Wine,Moderately Active
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8.0,0,15.0,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74,74,1.22,1,2,319.0,12,0,26.583333333333332,13,0.3333333333333333,Web,Wine,Inactive
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,120.5,35,43.0,2,7,5,8,4,0,0,0,0,0,0,3,11,0,72,72,0.53,1,2,784.5,20,0,39.225,11,0.1,Store,Wine,Moderately Active
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11.0,13,17.0,3,4,2,9,3,0,0,0,0,0,0,3,11,0,75,75,1.8,1,2,454.0,15,0,30.266666666666666,7,0.2,Store,Wine,Moderately Active
10010,1953,Phd,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2.0,1,31.0,4,3,2,2,9,0,0,0,0,0,0,3,11,1,72,72,1.81,2,3,152.0,7,0,21.714285714285715,12,0.5714285714285714,Web,Wine,Moderately Active
618,1977,Phd,Married,69389.0,0,1,2012-09-28,17,422,7,238,69.0,46,15.0,1,7,2,12,4,0,0,0,0,0,0,3,11,0,48,48,1.75,1,2,797.0,21,0,37.95238095238095,11,0.047619047619047616,Store,Wine,Highly Active
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104.0,0,80.0,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,53,1.11,1,2,1690.0,14,3,120.71428571428571,11,0.14285714285714285,Store,Wine,Moderately Active
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2.0,1,4.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,56,0.36,2,3,20.0,3,0,6.666666666666667,8,0.3333333333333333,Store,Meat,Inactive
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,81,520,120.5,40,26.0,1,5,10,5,1,0,0,0,1,0,0,3,11,1,81,81,0.43,0,1,1294.5,20,1,64.725,6,0.05,Catalog,Meat,Highly Active
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4.0,36,55.0,3,5,0,3,9,0,0,0,0,0,0,3,11,0,35,35,1.37,1,2,209.0,8,0,26.125,14,0.375,Web,Gold,Inactive
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51.0,8,100.0,4,4,3,8,4,0,0,0,0,0,0,3,11,0,46,46,1.05,1,2,545.0,15,0,36.333333333333336,8,0.26666666666666666,Store,Wine,Inactive
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8.0,6,46.0,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,59,1.45,0,1,96.0,5,0,19.2,10,0.2,Web,Gold,Moderately Active
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16.0,30,41.0,1,2,2,5,2,0,0,0,0,0,0,3,11,0,77,77,0.34,0,1,222.0,9,0,24.666666666666668,4,0.1111111111111111,Store,Wine,Moderately Active
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6.0,4,17.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,53,0.29,3,4,61.0,5,0,12.2,8,0.4,Store,Wine,Moderately Active
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0.0,4,1.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0,52,52,0.42,2,3,44.0,6,0,7.333333333333333,8,0.5,Store,Wine,Highly Active
5824,1972,Phd,Together,34578.0,2,1,2014-04-11,1,7,0,1,0.0,0,0.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53,53,0.22,3,4,8.0,3,0,2.6666666666666665,7,0.3333333333333333,Store,Wine,Highly Active
7000,1972,2N Cycle,Single,65704.0,0,0,2013-10-13,18,279,81,74,38.0,8,126.5,1,2,10,10,1,0,0,0,0,0,0,3,11,0,53,53,0.71,0,1,606.5,22,0,27.568181818181817,3,0.045454545454545456,Catalog,Wine,Highly Active
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16.0,12,101.0,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59,59,1.63,1,2,1371.0,19,1,72.15789473684211,12,0.21052631578947367,Store,Wine,Moderately Active
5229,1969,Phd,Together,54132.0,0,1,2014-02-16,81,30,1,8,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,56,0.36,1,2,42.0,4,0,10.5,8,0.25,Store,Wine,Inactive
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,66,1.5,0,1,60.0,4,0,15.0,9,0.25,Store,Fish,Inactive
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11.0,8,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,55,55,1.15,1,2,78.0,6,0,13.0,9,0.5,Store,Meat,Highly Active
8254,1974,Phd,Married,34596.0,1,0,2013-04-13,48,14,0,2,0.0,0,7.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,51,1.21,1,2,23.0,3,0,7.666666666666667,9,0.3333333333333333,Store,Wine,Moderately Active
2836,1972,Phd,Married,43269.0,1,0,2013-09-16,61,10,1,7,0.0,0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53,53,0.78,1,2,19.0,3,0,6.333333333333333,9,0.3333333333333333,Store,Wine,Inactive
8418,1958,2N Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8.0,6,13.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67,67,0.25,2,3,61.0,5,0,12.2,9,0.4,Store,Meat,Moderately Active
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,81,64,120.5,16,74.0,1,6,1,6,7,0,0,0,0,0,0,3,11,0,53,53,1.32,0,1,388.5,13,0,29.884615384615383,13,0.07692307692307693,Web,Fish,Inactive
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2.0,0,10.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,42,1.23,1,2,37.0,4,0,9.25,8,0.25,Store,Meat,Inactive
10033,1973,2N Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11.0,2,10.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,52,0.37,1,2,38.0,4,0,9.5,7,0.25,Store,Fish,Moderately Active
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110.0,81,42.0,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40,40,0.53,0,1,1065.0,22,2,48.40909090909091,8,0.045454545454545456,Store,Wine,Inactive
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2.0,3,2.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,52,0.51,2,3,34.0,5,0,6.8,8,0.4,Store,Meat,Inactive
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3.0,67,2.0,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58,58,0.66,2,3,294.0,12,0,24.5,13,0.4166666666666667,Web,Wine,Highly Active
922,1979,2N Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3.0,0,16.0,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46,46,1.15,2,3,48.0,4,1,12.0,9,0.5,Store,Wine,Inactive
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3.0,5,35.0,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,64,1.84,2,3,289.0,11,0,26.272727272727273,11,0.36363636363636365,Web,Wine,Inactive
2518,1986,2N Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4.0,2,10.0,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39,39,1.42,0,1,30.0,3,0,10.0,7,0.3333333333333333,Store,Gold,Highly Active
